,roll_number,full_address,has_garden,total_assessed_value,block_id,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
2317,12097649200.0,764 WESTMINSTER AVENUE,False,364000.0,50.0,764.0,WESTMINSTER,RESSS - SIDE BY SIDE,"MULTIPOLYGON (((-97.16357234216622 49.881859898337375, -97.16359237417103 49.88158622660966, -97.16348400077547 49.881583329207395, -97.16346396560037 49.881857003131394, -97.16357234216622 49.881859898337375)))",49.88172161,-97.16352817
2318,12097649100.0,766 WESTMINSTER AVENUE,False,345000.0,50.0,766.0,WESTMINSTER,RESSS - SIDE BY SIDE,"MULTIPOLYGON (((-97.16368071874777 49.88186279344217, -97.1637007475823 49.88158912391064, -97.16359237417103 49.88158622660966, -97.16357234216622 49.881859898337375, -97.16368071874777 49.88186279344217)))",49.88172451,-97.16363655
2319,12097649000.0,768 WESTMINSTER AVENUE,True,343000.0,50.0,768.0,WESTMINSTER,RESSS - SIDE BY SIDE,"MULTIPOLYGON (((-97.16378645371769 49.8818656178827, -97.16380647945923 49.88159195049387, -97.1637007475823 49.88158912391064, -97.16368071874777 49.88186279344217, -97.16378645371769 49.8818656178827)))",49.88172737,-97.1637436
2320,12083028000.0,775 WESTMINSTER AVENUE,False,534000.0,50.0,775.0,WESTMINSTER,CMRST - STORE,"MULTIPOLYGON (((-97.1645559250552 49.882231720233435, -97.16447963697404 49.88222969492956, -97.16447561128646 49.88228446970875, -97.16487192997054 49.882294995990776, -97.16488810525944 49.88207594820071, -97.16464428500682 49.88206947574913, -97.16463221199004 49.88223374545089, -97.1645559250552 49.882231720233435)))",49.88219263,-97.16473049
2321,12082792000.0,845 WESTMINSTER AVENUE,False,439000.0,50.0,845.0,WESTMINSTER,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16644743613196 49.882267782958756, -97.16646958829163 49.88196662408698, -97.16629530418352 49.88202427129186, -97.16627319352138 49.8823254442817, -97.16644743613196 49.882267782958756)))",49.88214602,-97.16637138
2322,12082791000.0,847 WESTMINSTER AVENUE,False,240000.0,50.0,847.0,WESTMINSTER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16644743613196 49.882267782958756, -97.16662167829848 49.882210122267615, -97.16664387202378 49.88190897571583, -97.16646958829163 49.88196662408698, -97.16644743613196 49.882267782958756)))",49.88208837,-97.16654564
2323,12082786000.0,848 WESTMINSTER AVENUE,False,351000.0,50.0,848.0,WESTMINSTER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16650705879024 49.88145721654743, -97.16648491007192 49.88175833592451, -97.16665922401093 49.88170067811521, -97.16668141453255 49.881399564765374, -97.16650705879024 49.88145721654743)))",49.88157894,-97.16658315
2324,12082790000.0,849 WESTMINSTER AVENUE,False,350000.0,50.0,849.0,WESTMINSTER,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16662167829848 49.882210122267615, -97.16679592008903 49.882152460410325, -97.16681815531184 49.88185132797638, -97.16664387202378 49.88190897571583, -97.16662167829848 49.882210122267615)))",49.88203072,-97.16671991
2325,12082785000.0,850 WESTMINSTER AVENUE,False,448000.0,50.0,850.0,WESTMINSTER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16668141453255 49.881399564765374, -97.16665922401093 49.88170067811521, -97.16683353753977 49.88164302003854, -97.1668557712899 49.88134191183885, -97.16668141453255 49.881399564765374)))",49.88152129,-97.16675749
2326,12082789000.0,851 WESTMINSTER AVENUE,False,433000.0,50.0,851.0,WESTMINSTER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16679592008903 49.882152460410325, -97.16697016007831 49.88209479826389, -97.1669924381899 49.88179367996962, -97.16681815531184 49.88185132797638, -97.16679592008903 49.882152460410325)))",49.88197306,-97.16689417
2327,12082686000.0,856 WESTMINSTER AVENUE,False,409000.0,50.0,856.0,WESTMINSTER,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.167478641796 49.881309038184, -97.16746849657196 49.88144591323947, -97.16786552025621 49.88145618229948, -97.16787566256568 49.88131928108297, -97.167478641796 49.881309038184)))",49.8813826,-97.16767209
2328,12097520800.0,859 WESTMINSTER AVENUE,False,763000.0,50.0,859.0,WESTMINSTER,CMCMU - COMMERCIAL MULTIPLE USE,"MULTIPOLYGON (((-97.16861185627029 49.881657334361364, -97.16860372748225 49.8817670863091, -97.16902923653339 49.88178023098389, -97.16903736300303 49.8816704780748, -97.16861185627029 49.881657334361364)))",49.88171878,-97.16882055
2329,12082504000.0,860 WESTMINSTER AVENUE,False,848000.0,50.0,860.0,WESTMINSTER,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16835374143389 49.88135822484012, -97.16794166383058 49.88134548515168, -97.16793352826464 49.88145526754031, -97.16834560978562 49.88146800191814, -97.16835374143389 49.88135822484012)))",49.88140674,-97.16814363
2330,12082286000.0,869 WESTMINSTER AVENUE,False,338000.0,50.0,869.0,WESTMINSTER,CMRST - STORE,"MULTIPOLYGON (((-97.17013979677252 49.881703991695424, -97.17000571348974 49.88169988570335, -97.17000069250979 49.881768330388574, -97.1700182758309 49.8817688689359, -97.17001526324718 49.88180993575085, -97.17001425905465 49.88182362468408, -97.17004010445127 49.881824416284545, -97.17013076615177 49.88182719303237, -97.17013176954367 49.881813504073854, -97.17013979677252 49.881703991695424)))",49.88176153,-97.170072
2331,12082203000.0,870 WESTMINSTER AVENUE,False,412000.0,50.0,870.0,WESTMINSTER,RESDU - DUPLEX,"MULTIPOLYGON (((-97.17000224567377 49.88151867951502, -97.17018270024184 49.88152420573668, -97.17018972226153 49.88142840910671, -97.17015158999844 49.88142724139253, -97.17016463448807 49.88124928487386, -97.17002233601512 49.88124492676537, -97.17000224567377 49.88151867951502)))",49.88139185,-97.17009062
2332,12082282000.0,871 WESTMINSTER AVENUE,False,1175000.0,50.0,871.0,WESTMINSTER,RESAM - APARTMENTS MULTIPLE USE,"MULTIPOLYGON (((-97.17013979677218 49.88170399170442, -97.17013176954367 49.881813504073854, -97.17013076613752 49.881827193041154, -97.1701604248044 49.88182810139489, -97.17018160957936 49.88182874999542, -97.17052138687941 49.8818391551122, -97.17052338901739 49.881811777035054, -97.17053039656632 49.88171595287046, -97.17018216063113 49.88170528895323, -97.17016945536878 49.88170489983057, -97.17013979677218 49.88170399170442)))",49.88177157,-97.17033059
2333,12081967000.0,894 WESTMINSTER AVENUE,True,452000.0,50.0,894.0,WESTMINSTER,CMRST - STORE,"MULTIPOLYGON (((-97.17234729526467 49.88138747267287, -97.17233226968146 49.88159002940287, -97.17246361480257 49.88159404983631, -97.17247701518602 49.88141339547722, -97.1724786397866 49.8813914937121, -97.17234729526467 49.88138747267287)))",49.88149076,-97.17240545
2334,12081968000.0,898 WESTMINSTER AVENUE,False,399000.0,50.0,898.0,WESTMINSTER,CMRRE - RESTAURANT,"MULTIPOLYGON (((-97.17247701518602 49.88141339547722, -97.17246361480257 49.88159404983631, -97.17263775441829 49.881599379963035, -97.17265127096098 49.88141872998173, -97.17247701518602 49.88141339547722)))",49.88150638,-97.17255741
2335,12081969500.0,900 WESTMINSTER AVENUE,True,300000.0,50.0,900.0,WESTMINSTER,CMOMC - MEDICAL OFFICE CLINIC,"MULTIPOLYGON (((-97.17263775441829 49.881599379963035, -97.1727224932638 49.88160197358715, -97.17273600946223 49.88142132399683, -97.17265127096098 49.88141872998173, -97.17263775441829 49.881599379963035)))",49.88151035,-97.17268688
2336,12081889000.0,911 WESTMINSTER AVENUE,False,839000.0,50.0,911.0,WESTMINSTER,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.1723110202866 49.88187636095023, -97.17270107284958 49.8818883036144, -97.17270897558873 49.88178265912803, -97.17231885761133 49.88177071836933, -97.1723110202866 49.88187636095023)))",49.88182951,-97.17250998
2337,12081740000.0,941 WESTMINSTER AVENUE,False,292000.0,50.0,941.0,WESTMINSTER,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1740935919658 49.881934717356636, -97.17449323451797 49.88194695774816, -97.17450153460132 49.881837514878484, -97.17410189793767 49.88182528989556, -97.1740935919658 49.881934717356636)))",49.88188612,-97.17429757
2338,12081557000.0,951 WESTMINSTER AVENUE,False,1229000.0,50.0,951.0,WESTMINSTER,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.17494625156169 49.88196856944889, -97.1749551472913 49.88185138980755, -97.1745692688326 49.88183958724807, -97.17456038578871 49.88195676605657, -97.17494625156169 49.88196856944889)))",49.88190408,-97.17475776
2339,12081639000.0,960 WESTMINSTER AVENUE,False,480000.0,50.0,960.0,WESTMINSTER,CMCMU - COMMERCIAL MULTIPLE USE,"MULTIPOLYGON (((-97.17452355025405 49.881547348024206, -97.17412390060585 49.88153512470026, -97.17411561205758 49.88164461000993, -97.17451525001755 49.881656834973086, -97.17452355025405 49.881547348024206)))",49.88159598,-97.17431958
2340,12081613000.0,1010 WOLSELEY AVENUE,False,2942000.0,49.0,1010.0,WOLSELEY,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.17430636876601 49.87912591939326, -97.17430015045794 49.8792080385558, -97.17429393073388 49.87929015769475, -97.17428273712918 49.879437971811704, -97.17468260534586 49.87945017922269, -97.1746938174137 49.87930235996666, -97.17470004630171 49.879220238255286, -97.17470627516482 49.87913811654223, -97.17430636876601 49.87912591939326)))",49.87928804,-97.1744945
2341,12081306000.0,1045 WOLSELEY AVENUE,False,314000.0,49.0,1045.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17623554199056 49.87978848413669, -97.17624386837485 49.87967900106121, -97.17585711882276 49.879667162918544, -97.17584878735968 49.87977664678995, -97.17623554199056 49.87978848413669)))",49.87972782,-97.17604633
2342,12081229000.0,1046 WOLSELEY AVENUE,False,301000.0,49.0,1046.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17626442364443 49.879407995409515, -97.17587765823208 49.879396155276545, -97.17587080588825 49.879486487768155, -97.17625756930504 49.87949832609017, -97.17626442364443 49.879407995409515)))",49.87944724,-97.17606761
2343,12081273000.0,1055 WOLSELEY AVENUE,False,428000.0,49.0,1055.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17651512419836 49.879797041206615, -97.17690188199698 49.87980887637719, -97.17691019571673 49.879699393961324, -97.1765234471704 49.8796875580604, -97.17651512419836 49.879797041206615)))",49.87974822,-97.17671266
2344,12081095000.0,1080 WOLSELEY AVENUE,False,296000.0,49.0,1080.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17814980780845 49.87954053865473, -97.17814810818403 49.87956283845005, -97.17852808337628 49.87968980113188, -97.17853854664061 49.87955295090078, -97.17814980780845 49.87954053865473)))",49.87959489,-97.17838724
2345,12081038000.0,1094 WOLSELEY AVENUE,False,588000.0,49.0,1094.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17926022000314 49.87886027704296, -97.17922316454207 49.879341389323685, -97.17918840382805 49.87979270926518, -97.17941696304499 49.879869024947546, -97.17948458691279 49.878991540236356, -97.17943883048203 49.878962405435246, -97.17936717588422 49.87893195623225, -97.17931053559222 49.87890201267705, -97.17926022000314 49.87886027704296)))",49.87938032,-97.17933644
2346,12081040000.0,1095 WOLSELEY AVENUE,False,490000.0,49.0,1095.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17930565307944 49.88036624117807, -97.17930775982758 49.88033886632648, -97.17933049863103 49.88004343972726, -97.17920628879222 49.88000193972265, -97.17918067891948 49.880334653838325, -97.17917857170222 49.88036202867474, -97.17930565307944 49.88036624117807)))",49.8801932,-97.17925411
2347,12081037000.0,1096 WOLSELEY AVENUE,False,402000.0,49.0,1096.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17948458691279 49.878991540236356, -97.17941696304499 49.879869024947546, -97.17951459321795 49.87990162335022, -97.17953115157609 49.87990715212476, -97.17954853585833 49.87968157123789, -97.17959591434513 49.87906676890277, -97.17957115380777 49.87905263479329, -97.17950955147866 49.8790139781983, -97.17948458691279 49.878991540236356)))",49.87945994,-97.17950665
2348,12081041000.0,1097 WOLSELEY AVENUE,False,554000.0,49.0,1097.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17943273381505 49.88037045352286, -97.17943484076153 49.88034307867555, -97.1794547086709 49.8800849396186, -97.17933049861679 49.88004343973603, -97.1793077600842 49.880338866335016, -97.17930565306519 49.88036624118685, -97.17943273381505 49.88037045352286)))",49.88021604,-97.17937961
2349,12081042000.0,1099 WOLSELEY AVENUE,False,307000.0,49.0,1099.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17955981459042 49.88037466572875, -97.17956192146468 49.88034729087708, -97.17957891895492 49.88012643936138, -97.17945470868516 49.88008493960982, -97.17943484076153 49.88034307867555, -97.17943273381505 49.88037045352286, -97.17955981459042 49.88037466572875)))",49.88023886,-97.17950508
2350,12081036000.0,1100 WOLSELEY AVENUE,False,507000.0,49.0,1100.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17959591433156 49.879066768893566, -97.17954853585833 49.87968157123797, -97.17953115157643 49.87990715211578, -97.17954770993732 49.87991268088861, -97.1796455229916 49.879945340186275, -97.17970886584644 49.87912336109486, -97.17967280306829 49.87910721179691, -97.17959591433156 49.879066768893566)))",49.87951103,-97.17962011
2351,12081043000.0,1101 WOLSELEY AVENUE,False,472000.0,49.0,1101.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17968743328929 49.880378895624695, -97.17968954423665 49.880351520905094, -97.17970368725022 49.88016812534831, -97.17957891894099 49.88012643936116, -97.17956192146468 49.88034729087708, -97.17955981459042 49.88037466572875, -97.17968743328929 49.880378895624695)))",49.88026171,-97.17963075
2352,12081035000.0,1102 WOLSELEY AVENUE,False,641000.0,49.0,1102.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17970886584644 49.87912336109486, -97.1796455229916 49.879945340186275, -97.17989422728085 49.88002838076339, -97.17995586235307 49.87922851192943, -97.17993632807257 49.87921386975533, -97.17993030554013 49.87921119002224, -97.17987349708496 49.879196805468425, -97.17976533417674 49.87915256056294, -97.17970886584644 49.87912336109486)))",49.87958208,-97.17980068
2353,12081034000.0,1106 WOLSELEY AVENUE,False,472000.0,49.0,1106.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17995586235307 49.87922851192943, -97.17989422729511 49.88002838075461, -97.18010264507382 49.88009796933284, -97.18016151402668 49.879333954687354, -97.18010685678398 49.87930984893923, -97.1800302476947 49.87928157111402, -97.17999696655501 49.879267106283606, -97.17999118740568 49.879261618536134, -97.17997847796008 49.879244238510054, -97.17995586235307 49.87922851192943)))",49.87967577,-97.18002768
2354,12081028000.0,1107 WOLSELEY AVENUE,False,256000.0,49.0,1107.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18011770412791 49.88030645467611, -97.1799934983398 49.88026495691818, -97.1799649678233 49.88063497803554, -97.17996285695826 49.8806623527587, -97.18008993892363 49.88066656992983, -97.18009204923301 49.880639195186525, -97.18011770412791 49.88030645467611)))",49.8804749,-97.18003997
2355,12081029000.0,1109 WOLSELEY AVENUE,False,430000.0,49.0,1109.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18024191011772 49.880347952302806, -97.180117704114 49.88030645467589, -97.18009204955534 49.88063919519726, -97.18008993892363 49.88066656992983, -97.18021702010866 49.88067078693122, -97.1802191306686 49.880643412198424, -97.18024191011772 49.880347952302806)))",49.88049773,-97.1801655
2356,12081033000.0,1110 WOLSELEY AVENUE,False,519000.0,49.0,1110.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18016151402668 49.879333954687354, -97.18010264507382 49.88009796933284, -97.18033120860056 49.8801742832625, -97.1803897679674 49.87941422686569, -97.18029616249791 49.87938028359783, -97.18023398851105 49.87936050793383, -97.18016151402668 49.879333954687354)))",49.87975507,-97.18024622
2357,12081030000.0,1111 WOLSELEY AVENUE,False,526000.0,49.0,1111.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18036611630855 49.88038944981625, -97.18024191010346 49.880347952311574, -97.1802191306686 49.880643412198424, -97.18021702010832 49.8806707869402, -97.1803441013192 49.8806750038025, -97.18034621180774 49.88064762906058, -97.18036611630855 49.88038944981625)))",49.88052056,-97.180291
2358,12081032000.0,1112 WOLSELEY AVENUE,False,847000.0,49.0,1112.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1803897679674 49.87941422686569, -97.18033120860056 49.8801742832625, -97.18055977146582 49.88025059672666, -97.18061972973523 49.87947500713295, -97.18055743404669 49.87946183206824, -97.18045472187863 49.87943548348622, -97.1803897679674 49.87941422686569)))",49.8798299,-97.18047542
2359,12081031000.0,1113 WOLSELEY AVENUE,False,351000.0,49.0,1113.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18047118174938 49.88067922050404, -97.18049257965323 49.88067993049985, -97.18049469513547 49.88065255592227, -97.18051128003886 49.88043794899176, -97.1803661163228 49.880389449807474, -97.18034621180774 49.88064762906058, -97.1803441013192 49.8806750038025, -97.18047118174938 49.88067922050404)))",49.88054521,-97.1804265
2360,12080945000.0,1115 WOLSELEY AVENUE,False,318000.0,49.0,1115.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1807213375248 49.880788565738484, -97.18074252956386 49.88051493031079, -97.18057763516961 49.88046007215976, -97.18055648196213 49.88073368748477, -97.1807213375248 49.880788565738484)))",49.88062431,-97.1806495
2361,12080912000.0,1116 WOLSELEY AVENUE,False,547000.0,49.0,1116.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18061972973523 49.87947500713295, -97.18055977146582 49.88025059672666, -97.18073385886665 49.88030853185556, -97.18079423306834 49.879523442419085, -97.18070978494569 49.879497055186576, -97.18061972973523 49.87947500713295)))",49.87988884,-97.18067712
2362,12080944000.0,1117 WOLSELEY AVENUE,False,305000.0,49.0,1117.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18088619346595 49.88084344376139, -97.18090742433657 49.88056978823089, -97.18074252956386 49.88051493031079, -97.1807213375248 49.880788565738484, -97.18088619346595 49.88084344376139)))",49.88067918,-97.18081437
2363,12080911000.0,1118 WOLSELEY AVENUE,False,601000.0,49.0,1118.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18073385886665 49.88030853185556, -97.18092281320726 49.880371414644785, -97.18098355916955 49.879584531442354, -97.18080246871381 49.8795267955766, -97.18079423306834 49.879523442419085, -97.18073385886665 49.88030853185556)))",49.87994709,-97.18085866
2364,12080943000.0,1119 WOLSELEY AVENUE,False,370000.0,49.0,1119.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18088619346595 49.88084344376139, -97.18105104839438 49.88089832153165, -97.18107231948771 49.88062464592008, -97.18090742433657 49.88056978823089, -97.18088619346595 49.88084344376139)))",49.88073405,-97.18097925
2365,12080910000.0,1120 WOLSELEY AVENUE,False,602000.0,49.0,1120.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18098355916955 49.879584531442354, -97.18092281320726 49.880371414644785, -97.181103487199 49.8804315409333, -97.18116537397557 49.87963222647031, -97.18112273255356 49.87962442880427, -97.18098355916955 49.879584531442354)))",49.88000576,-97.18104395
2366,12080909000.0,1122 WOLSELEY AVENUE,False,549000.0,49.0,1122.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18116537397557 49.87963222647031, -97.181103487199 49.8804315409333, -97.18128416167897 49.88049166604563, -97.18134731123163 49.879677931638035, -97.18131533767598 49.87966639938965, -97.18126791664231 49.87965036381587, -97.18116537397557 49.87963222647031)))",49.88005645,-97.18122553
2367,12080908000.0,1126 WOLSELEY AVENUE,False,448000.0,49.0,1126.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18134731123163 49.879677931638035, -97.18128416167897 49.88049166604563, -97.18145163414955 49.880547398370865, -97.18146646526083 49.88054786402789, -97.18153102417038 49.8797205098278, -97.18143477713917 49.879703263951086, -97.18139007418836 49.87968898012371, -97.18134731123163 49.879677931638035)))",49.88011154,-97.18140739
2368,12080907100.0,1130 WOLSELEY AVENUE,False,482000.0,49.0,1130.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18153102417038 49.8797205098278, -97.18146646526083 49.88054786402789, -97.18166563891262 49.88055412075467, -97.18172792516927 49.87975586203163, -97.18163361545966 49.879742363447285, -97.18153102417038 49.8797205098278)))",49.88014537,-97.1815971
2369,12080915000.0,1169 WOLSELEY AVENUE,False,309000.0,49.0,1169.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18152021408852 49.880730652819665, -97.1813448035395 49.8807251563775, -97.18132352012186 49.880998866015666, -97.18149888746326 49.881004464350504, -97.18152021408852 49.880730652819665)))",49.88086478,-97.18142186
2370,12080914000.0,1173 WOLSELEY AVENUE,False,338000.0,49.0,1173.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18168546513779 49.88073583131132, -97.18152021408852 49.880730652819665, -97.18149888746326 49.881004464350504, -97.1816640898862 49.88100973925136, -97.18168546513779 49.88073583131132)))",49.88087017,-97.18159217
2371,12080913000.0,1175 WOLSELEY AVENUE,False,443000.0,49.0,1175.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1818507176199 49.88074100958958, -97.18168546513779 49.88073583131132, -97.1816640898862 49.88100973925136, -97.18182929238517 49.88101501301816, -97.1818507176199 49.88074100958958)))",49.88087539,-97.1817574
2372,12080834000.0,1179 WOLSELEY AVENUE,False,318000.0,49.0,1179.0,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.18198201693474 49.88074527370891, -97.1818507176199 49.88074100958958, -97.18182929238517 49.88101501301816, -97.18196060769634 49.88101920454962, -97.18198201693474 49.88074527370891)))",49.88088013,-97.18190566
2373,12080905000.0,1180 WOLSELEY AVENUE,False,761000.0,49.0,1180.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1818648112676 49.880560376218945, -97.18192434329085 49.87979740658198, -97.18172792516927 49.87975586203163, -97.18166563891262 49.88055412075467, -97.1818648112676 49.880560376218945)))",49.88016685,-97.18179493
2374,12080833000.0,1181 WOLSELEY AVENUE,False,264000.0,49.0,1181.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18208789858105 49.88074871297459, -97.18198201693474 49.88074527370891, -97.18196060769634 49.88101920454962, -97.18206650270332 49.88102258531317, -97.18208789858105 49.88074871297459)))",49.88088395,-97.18202425
2375,12080840000.0,1182 WOLSELEY AVENUE,False,1375000.0,49.0,1182.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18208360138863 49.880567482319236, -97.18213980118276 49.879828987903934, -97.18192434329085 49.87979740658198, -97.1818648112676 49.880560376218945, -97.18208360138863 49.880567482319236)))",49.88018892,-97.18200251
2376,12080832000.0,1183 WOLSELEY AVENUE,False,254000.0,49.0,1183.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18206650270332 49.88102258531317, -97.18221900047588 49.881027452829656, -97.18224037932366 49.88075366483392, -97.18208789858105 49.88074871297459, -97.18206650270332 49.88102258531317)))",49.88088811,-97.18215344
2377,12080839000.0,1184 WOLSELEY AVENUE,False,644000.0,49.0,1184.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1823023902275 49.88057458708644, -97.182357219702 49.879858111551016, -97.18230224784676 49.879851975732024, -97.18213980118276 49.879828987903934, -97.18208360138863 49.880567482319236, -97.1823023902275 49.88057458708644)))",49.88020746,-97.18222017
2378,12080831000.0,1185 WOLSELEY AVENUE,False,337000.0,49.0,1185.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18221900048978 49.881027452829876, -97.1823630238299 49.88103204959678, -97.1823843862225 49.88075834193353, -97.18224037933757 49.88075366483413, -97.18221900048978 49.881027452829876)))",49.88089288,-97.18230169
2379,12080838000.0,1188 WOLSELEY AVENUE,False,676000.0,49.0,1188.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18252118049904 49.880581692362114, -97.18257629421922 49.8798638629498, -97.18242791012405 49.879864020687016, -97.182357219702 49.879858111551016, -97.1823023902275 49.88057458708644, -97.18252118049904 49.880581692362114)))",49.88022053,-97.18243927
2380,12080837000.0,1192 WOLSELEY AVENUE,False,650000.0,49.0,1192.0,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.18279512740065 49.87987192816297, -97.1825881389597 49.879863744637625, -97.18257629421922 49.8798638629498, -97.18252118049904 49.880581692362114, -97.18273997084584 49.880588797225485, -97.18279512740065 49.87987192816297)))",49.8802264,-97.18265812
2381,12080830000.0,1197 WOLSELEY AVENUE,False,520000.0,49.0,1197.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18278654414961 49.88104579889002, -97.18280790123974 49.880772094674946, -97.18266398040141 49.880767421322425, -97.18264261971838 49.88104112545851, -97.18278654414961 49.88104579889002)))",49.88090661,-97.18272526
2382,12080829000.0,1199 WOLSELEY AVENUE,False,438000.0,49.0,1199.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18280790123974 49.880772094674946, -97.18278654414961 49.88104579889002, -97.18290507000661 49.88104964762043, -97.18292642503806 49.88077594335443, -97.18280790123974 49.880772094674946)))",49.88091087,-97.18285649
2383,12080828000.0,1201 WOLSELEY AVENUE,False,283000.0,49.0,1201.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18292642503806 49.88077594335443, -97.18290507000661 49.88104964762043, -97.18302359591944 49.88105349533087, -97.18304494750102 49.880779790992136, -97.18292642503806 49.88077594335443)))",49.88091472,-97.18297501
2384,12080836000.0,1202 WOLSELEY AVENUE,False,705000.0,49.0,1202.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18301519619438 49.879863507399556, -97.1828722108368 49.879872066215626, -97.18279512740065 49.87987192816297, -97.18273997084584 49.880588797225485, -97.18295875987668 49.88059590165474, -97.18301519619438 49.879863507399556)))",49.88023078,-97.18287762
2385,12080827000.0,1203 WOLSELEY AVENUE,False,306000.0,49.0,1203.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18314212182061 49.88105734381929, -97.18316347134349 49.88078363942962, -97.18304494750102 49.880779790992136, -97.18302359591944 49.88105349533087, -97.18314212182061 49.88105734381929)))",49.88091857,-97.18309353
